Post ID,Product,Platform,Date,Time,Hook,Audience,CTA,Asset Type,Size,Overlay Text,Visual Metaphor,Media Prompt,Relevance Score,Errors,Warnings
arcg-2026-06-12-facebook-1,arcg,facebook,2026-06-12,10:00,Your business does not need more urgency. It needs a system that prevents the fire.,caribbean-latam-operators,Want me to map the breakdown I'm seeing?,image,1024x1024,Your business does not need more,vendor dispatch board,"Generate an editorial facebook visual for ARCG (1024x1024).
Audience: caribbean latam operators.
Campaign intent: campaign intent.
This image must visualize THIS specific hook: ""Your business does not need more urgency. It needs a system that prevents the fire."".
Visual metaphor: vendor dispatch board.
Focal anchor (the protagonist of the frame): a single red SLA-breach widget centered as the protagonist.
Composition style: isometric 3/4 view of a multi-panel operations layout, depth and layering.
Scene mood: early-morning shift change, low warm lighting.
Why this visual belongs to this exact post: it translates ""Your business does not need more urgency. It needs a system that prevents the fire."" into a vendor dispatch board for ARCG, tied to campaign intent for caribbean latam operators.
Show the operational leak / workflow failure the hook describes — make the broken thing readable in one glance.
Anchor on these concepts ONLY (do not try to cram every operational concept into one frame): operational leak, blueprint, workflow.
Visual distinctness requirement: this image must NOT recreate the generic multi-panel ""blue-dashboard with red and gold widgets"" composition. Every post in this campaign needs a different camera angle, different focal subject, and different scene framing. If your default impulse is ""a wide dashboard with several widgets"", reject it and use the composition style and focal anchor above instead.
Style: dark navy (#0A0C12) and charcoal background, gold (#C9941A) accent, muted teal for healthy states, red for leaks. Editorial, high-resolution, photographic-realism for any UI screens, no stock-photo people, no logos that are not ARCG, SourceDeck, ChartNav, or Rezy.
Overlay text: place exactly ""Your business does not need more"" as a small label in the bottom-left of the frame. Do not render long captions inside the image. Do not generate any other in-image text.
Forbidden: no robots; no humanoid AI characters; no handshakes; no conference rooms; no stock-photo business people; no generic office scenes; no city skyline backgrounds.
Theme: Firefighting vs Systems Thinking. Source angle: Firefighting vs Systems Thinking.",100,,
arcg-2026-06-13-linkedin-1,arcg,linkedin,2026-06-13,09:00,A blueprint costs less than one month of running broken operations. Most owners skip it anyway.,small-business-owners,Worth a quick 10-minute triage call?,image,1536x1024,A blueprint costs less than one,ops dashboard,"Generate an editorial linkedin visual for ARCG (1536x1024).
Audience: small business owners.
Campaign intent: campaign intent.
This image must visualize THIS specific hook: ""A blueprint costs less than one month of running broken operations. Most owners skip it anyway."".
Visual metaphor: ops dashboard.
Focal anchor (the protagonist of the frame): a workflow blueprint sketch annotated with red ink.
Composition style: macro detail close-up on one widget or metric, shallow depth of field, blurred surrounding interface.
Scene mood: remote field environment with a single device in foreground.
Why this visual belongs to this exact post: it translates ""A blueprint costs less than one month of running broken operations. Most owners skip it anyway."" into a ops dashboard for ARCG, tied to campaign intent for small business owners.
Show the operational leak / workflow failure the hook describes — make the broken thing readable in one glance.
Anchor on these concepts ONLY (do not try to cram every operational concept into one frame): compliance, operational leak, blueprint.
Visual distinctness requirement: this image must NOT recreate the generic multi-panel ""blue-dashboard with red and gold widgets"" composition. Every post in this campaign needs a different camera angle, different focal subject, and different scene framing. If your default impulse is ""a wide dashboard with several widgets"", reject it and use the composition style and focal anchor above instead.
Style: dark navy (#0A0C12) and charcoal background, gold (#C9941A) accent, muted teal for healthy states, red for leaks. Editorial, high-resolution, photographic-realism for any UI screens, no stock-photo people, no logos that are not ARCG, SourceDeck, ChartNav, or Rezy.
Overlay text: place exactly ""A blueprint costs less than one"" as a small label in the bottom-left of the frame. Do not render long captions inside the image. Do not generate any other in-image text.
Forbidden: no robots; no humanoid AI characters; no handshakes; no conference rooms; no stock-photo business people; no generic office scenes; no city skyline backgrounds.
Theme: Blueprint Before Build. Source angle: Blueprint Before Build.",100,,
arcg-2026-06-13-instagram-1,arcg,instagram,2026-06-13,12:00,A blueprint costs less than one month of running broken operations. Most owners skip it anyway.,small-business-owners,Want me to map the breakdown I'm seeing?,image,1024x1536,A blueprint costs less than one,vendor dispatch board,"Generate an editorial instagram visual for ARCG (1024x1536).
Audience: small business owners.
Campaign intent: campaign intent.
This image must visualize THIS specific hook: ""A blueprint costs less than one month of running broken operations. Most owners skip it anyway."".
Visual metaphor: vendor dispatch board.
Focal anchor (the protagonist of the frame): an ops dashboard with red leak indicators and gold healthy states side-by-side.
Composition style: side-by-side split: broken/manual state on the left, organized state on the right, vertical divider.
Scene mood: tense pre-deadline focus, red SLA timer prominent.
Why this visual belongs to this exact post: it translates ""A blueprint costs less than one month of running broken operations. Most owners skip it anyway."" into a vendor dispatch board for ARCG, tied to campaign intent for small business owners.
Show the operational leak / workflow failure the hook describes — make the broken thing readable in one glance.
Anchor on these concepts ONLY (do not try to cram every operational concept into one frame): compliance, operational leak, blueprint.
Visual distinctness requirement: this image must NOT recreate the generic multi-panel ""blue-dashboard with red and gold widgets"" composition. Every post in this campaign needs a different camera angle, different focal subject, and different scene framing. If your default impulse is ""a wide dashboard with several widgets"", reject it and use the composition style and focal anchor above instead.
Style: dark navy (#0A0C12) and charcoal background, gold (#C9941A) accent, muted teal for healthy states, red for leaks. Editorial, high-resolution, photographic-realism for any UI screens, no stock-photo people, no logos that are not ARCG, SourceDeck, ChartNav, or Rezy.
Overlay text: place exactly ""A blueprint costs less than one"" as a small label in the bottom-left of the frame. Do not render long captions inside the image. Do not generate any other in-image text.
Forbidden: no robots; no humanoid AI characters; no handshakes; no conference rooms; no stock-photo business people; no generic office scenes; no city skyline backgrounds.
Theme: Blueprint Before Build. Source angle: Blueprint Before Build.",100,,
arcg-2026-06-13-facebook-1,arcg,facebook,2026-06-13,10:00,A blueprint costs less than one month of running broken operations. Most owners skip it anyway.,small-business-owners,Open to a quick diagnostic conversation?,image,1024x1024,A blueprint costs less than one,operational leak map,"Generate an editorial facebook visual for ARCG (1024x1024).
Audience: small business owners.
Campaign intent: book diagnostic call.
This image must visualize THIS specific hook: ""A blueprint costs less than one month of running broken operations. Most owners skip it anyway."".
Visual metaphor: operational leak map.
Focal anchor (the protagonist of the frame): a vendor dispatch board with one row highlighted in gold.
Composition style: wide horizontal hero shot of a single large console screen, off-center subject, generous negative space on the right.
Scene mood: after-hours ops room, single screen glow.
Why this visual belongs to this exact post: it translates ""A blueprint costs less than one month of running broken operations. Most owners skip it anyway."" into a operational leak map for ARCG, tied to book diagnostic call for small business owners.
Show the operational leak / workflow failure the hook describes — make the broken thing readable in one glance.
Anchor on these concepts ONLY (do not try to cram every operational concept into one frame): reporting, compliance, operational leak.
Visual distinctness requirement: this image must NOT recreate the generic multi-panel ""blue-dashboard with red and gold widgets"" composition. Every post in this campaign needs a different camera angle, different focal subject, and different scene framing. If your default impulse is ""a wide dashboard with several widgets"", reject it and use the composition style and focal anchor above instead.
Style: dark navy (#0A0C12) and charcoal background, gold (#C9941A) accent, muted teal for healthy states, red for leaks. Editorial, high-resolution, photographic-realism for any UI screens, no stock-photo people, no logos that are not ARCG, SourceDeck, ChartNav, or Rezy.
Overlay text: place exactly ""A blueprint costs less than one"" as a small label in the bottom-left of the frame. Do not render long captions inside the image. Do not generate any other in-image text.
Forbidden: no robots; no humanoid AI characters; no handshakes; no conference rooms; no stock-photo business people; no generic office scenes; no city skyline backgrounds.
Theme: Blueprint Before Build. Source angle: Blueprint Before Build.",100,,
arcg-2026-06-14-linkedin-1,arcg,linkedin,2026-06-14,09:00,The gap between what leadership sees and what actually happens on the ground is where revenue dies.,property-managers,Want me to map the breakdown I'm seeing?,image,1536x1024,The gap between what leadership sees,SLA tracker,"Generate an editorial linkedin visual for ARCG (1536x1024).
Audience: property managers.
Campaign intent: campaign intent.
This image must visualize THIS specific hook: ""The gap between what leadership sees and what actually happens on the ground is where revenue dies."".
Visual metaphor: SLA tracker.
Focal anchor (the protagonist of the frame): a reporting dashboard with one metric drilled into.
Composition style: vertical stacked-card composition of three connected steps, arrows between them.
Scene mood: quiet planning session, paper sketches next to a screen.
Why this visual belongs to this exact post: it translates ""The gap between what leadership sees and what actually happens on the ground is where revenue dies."" into a SLA tracker for ARCG, tied to campaign intent for property managers.
Show the operational leak / workflow failure the hook describes — make the broken thing readable in one glance.
Anchor on these concepts ONLY (do not try to cram every operational concept into one frame): operational leak, blueprint, workflow.
Visual distinctness requirement: this image must NOT recreate the generic multi-panel ""blue-dashboard with red and gold widgets"" composition. Every post in this campaign needs a different camera angle, different focal subject, and different scene framing. If your default impulse is ""a wide dashboard with several widgets"", reject it and use the composition style and focal anchor above instead.
Style: dark navy (#0A0C12) and charcoal background, gold (#C9941A) accent, muted teal for healthy states, red for leaks. Editorial, high-resolution, photographic-realism for any UI screens, no stock-photo people, no logos that are not ARCG, SourceDeck, ChartNav, or Rezy.
Overlay text: place exactly ""The gap between what leadership sees"" as a small label in the bottom-left of the frame. Do not render long captions inside the image. Do not generate any other in-image text.
Forbidden: no robots; no humanoid AI characters; no handshakes; no conference rooms; no stock-photo business people; no generic office scenes; no city skyline backgrounds.
Theme: Accountability & Visibility Gaps. Source angle: Accountability & Visibility Gaps.",100,,
arcg-2026-06-14-instagram-1,arcg,instagram,2026-06-14,12:00,The gap between what leadership sees and what actually happens on the ground is where revenue dies.,property-managers,Open to a quick diagnostic conversation?,carousel,1024x1536,The gap between what leadership sees,handoff diagram,"[Slide 1]
Slide 1 — Hook. Visualize the buyer pain in the hook: ""The gap between what leadership sees and what actually happens on the ground is where revenue dies."". Show the broken workflow / leaking pipeline / unclear dashboard the operator is staring at.
Audience: property managers.
Why this visual belongs to this exact post: it turns ""The gap between what leadership sees and what actually happens on the ground is where revenue dies."" into slide 1's The gap between what leadership sees and what actually ha… frame for ARCG and the ""book diagnostic call"" action.
Style: dark navy (#0A0C12) and charcoal background, gold (#C9941A) accent, muted teal for healthy states, red for leaks.
Required concepts: operational leak, blueprint, workflow, dashboard, dispatch, reporting, compliance.
Forbidden: no robots; no humanoid AI characters; no handshakes; no conference rooms; no stock-photo business people; no generic office scenes; no city skyline backgrounds.
Image size: 1024x1536 (Instagram carousel portrait).
This slide is part of a 5-slide carousel for post arcg-2026-06-14-instagram-1.

---

[Slide 2]
Slide 2 — Problem. Show the manual workaround the team uses today (spreadsheet sprawl, group chats, sticky notes). Same product visual system as slide 1.
Audience: property managers.
Why this visual belongs to this exact post: it turns ""The gap between what leadership sees and what actually happens on the ground is where revenue dies."" into slide 2's The problem operators don't name frame for ARCG and the ""book diagnostic call"" action.
Style: dark navy (#0A0C12) and charcoal background, gold (#C9941A) accent, muted teal for healthy states, red for leaks.
Required concepts: operational leak, blueprint, workflow, dashboard, dispatch, reporting, compliance.
Forbidden: no robots; no humanoid AI characters; no handshakes; no conference rooms; no stock-photo business people; no generic office scenes; no city skyline backgrounds.
Image size: 1024x1536 (Instagram carousel portrait).
This slide is part of a 5-slide carousel for post arcg-2026-06-14-instagram-1.

---

[Slide 3]
Slide 3 — Hidden cost. Show the downstream consequence (missed SLA, dropped intake, audit gap). Make the cost legible — a metric, a missed handoff, a red status pill.
Audience: property managers.
Why this visual belongs to this exact post: it turns ""The gap between what leadership sees and what actually happens on the ground is where revenue dies."" into slide 3's What it actually costs frame for ARCG and the ""book diagnostic call"" action.
Style: dark navy (#0A0C12) and charcoal background, gold (#C9941A) accent, muted teal for healthy states, red for leaks.
Required concepts: operational leak, blueprint, workflow, dashboard, dispatch, reporting, compliance.
Forbidden: no robots; no humanoid AI characters; no handshakes; no conference rooms; no stock-photo business people; no generic office scenes; no city skyline backgrounds.
Image size: 1024x1536 (Instagram carousel portrait).
This slide is part of a 5-slide carousel for post arcg-2026-06-14-instagram-1.

---

[Slide 4]
Slide 4 — Product frame. Show ARCG's operational leak map as the layer that surfaces the missing visibility. Keep the dashboard plausible, not a sci-fi mockup.
Audience: property managers.
Why this visual belongs to this exact post: it turns ""The gap between what leadership sees and what actually happens on the ground is where revenue dies."" into slide 4's ARCG fits here frame for ARCG and the ""book diagnostic call"" action.
Style: dark navy (#0A0C12) and charcoal background, gold (#C9941A) accent, muted teal for healthy states, red for leaks.
Required concepts: operational leak, blueprint, workflow, dashboard, dispatch, reporting, compliance.
Forbidden: no robots; no humanoid AI characters; no handshakes; no conference rooms; no stock-photo business people; no generic office scenes; no city skyline backgrounds.
Image size: 1024x1536 (Instagram carousel portrait).
This slide is part of a 5-slide carousel for post arcg-2026-06-14-instagram-1.

---

[Slide 5]
Slide 5 — CTA. Closing card with the campaign intent (""book diagnostic call"") and ARCG brand mark. Quiet composition, gold accent, no stock photography.
Audience: property managers.
Why this visual belongs to this exact post: it turns ""The gap between what leadership sees and what actually happens on the ground is where revenue dies."" into slide 5's book diagnostic call frame for ARCG and the ""book diagnostic call"" action.
Style: dark navy (#0A0C12) and charcoal background, gold (#C9941A) accent, muted teal for healthy states, red for leaks.
Required concepts: operational leak, blueprint, workflow, dashboard, dispatch, reporting, compliance.
Forbidden: no robots; no humanoid AI characters; no handshakes; no conference rooms; no stock-photo business people; no generic office scenes; no city skyline backgrounds.
Image size: 1024x1536 (Instagram carousel portrait).
This slide is part of a 5-slide carousel for post arcg-2026-06-14-instagram-1.",85,[mediaPrompt] prompt contains generic / stock-photo visual language: stock photo,
arcg-2026-06-14-facebook-1,arcg,facebook,2026-06-14,10:00,The gap between what leadership sees and what actually happens on the ground is where revenue dies.,property-managers,Want me to show you where the waste likely is?,image,1024x1024,The gap between what leadership sees,reporting visibility console,"Generate an editorial facebook visual for ARCG (1024x1024).
Audience: property managers.
Campaign intent: campaign intent.
This image must visualize THIS specific hook: ""The gap between what leadership sees and what actually happens on the ground is where revenue dies."".
Visual metaphor: reporting visibility console.
Focal anchor (the protagonist of the frame): an SLA tracker line chart crossing a threshold.
Composition style: single hand-held tablet or laptop in a real environment, screen content readable, surroundings out of focus.
Scene mood: calm post-resolution moment, healthy green status dominating.
Why this visual belongs to this exact post: it translates ""The gap between what leadership sees and what actually happens on the ground is where revenue dies."" into a reporting visibility console for ARCG, tied to campaign intent for property managers.
Show the operational leak / workflow failure the hook describes — make the broken thing readable in one glance.
Anchor on these concepts ONLY (do not try to cram every operational concept into one frame): dashboard, dispatch, reporting.
Visual distinctness requirement: this image must NOT recreate the generic multi-panel ""blue-dashboard with red and gold widgets"" composition. Every post in this campaign needs a different camera angle, different focal subject, and different scene framing. If your default impulse is ""a wide dashboard with several widgets"", reject it and use the composition style and focal anchor above instead.
Style: dark navy (#0A0C12) and charcoal background, gold (#C9941A) accent, muted teal for healthy states, red for leaks. Editorial, high-resolution, photographic-realism for any UI screens, no stock-photo people, no logos that are not ARCG, SourceDeck, ChartNav, or Rezy.
Overlay text: place exactly ""The gap between what leadership sees"" as a small label in the bottom-left of the frame. Do not render long captions inside the image. Do not generate any other in-image text.
Forbidden: no robots; no humanoid AI characters; no handshakes; no conference rooms; no stock-photo business people; no generic office scenes; no city skyline backgrounds.
Theme: Accountability & Visibility Gaps. Source angle: Accountability & Visibility Gaps.",100,,
arcg-2026-06-15-linkedin-1,arcg,linkedin,2026-06-15,09:00,"If your vendor coordination runs on text messages, your SLA compliance is a fiction.",service-companies,Open to a quick diagnostic conversation?,image,1536x1024,If your vendor coordination runs on,vendor dispatch board,"Generate an editorial linkedin visual for ARCG (1536x1024).
Audience: service companies.
Campaign intent: book diagnostic call.
This image must visualize THIS specific hook: ""If your vendor coordination runs on text messages, your SLA compliance is a fiction."".
Visual metaphor: vendor dispatch board.
Focal anchor (the protagonist of the frame): a handoff diagram with a missing-owner gap glowing.
Composition style: side-by-side split: broken/manual state on the left, organized state on the right, vertical divider.
Scene mood: split-screen control tower at peak activity.
Why this visual belongs to this exact post: it translates ""If your vendor coordination runs on text messages, your SLA compliance is a fiction."" into a vendor dispatch board for ARCG, tied to book diagnostic call for service companies.
Show the operational leak / workflow failure the hook describes — make the broken thing readable in one glance.
Anchor on these concepts ONLY (do not try to cram every operational concept into one frame): workflow, dashboard, dispatch.
Visual distinctness requirement: this image must NOT recreate the generic multi-panel ""blue-dashboard with red and gold widgets"" composition. Every post in this campaign needs a different camera angle, different focal subject, and different scene framing. If your default impulse is ""a wide dashboard with several widgets"", reject it and use the composition style and focal anchor above instead.
Style: dark navy (#0A0C12) and charcoal background, gold (#C9941A) accent, muted teal for healthy states, red for leaks. Editorial, high-resolution, photographic-realism for any UI screens, no stock-photo people, no logos that are not ARCG, SourceDeck, ChartNav, or Rezy.
Overlay text: place exactly ""If your vendor coordination runs on"" as a small label in the bottom-left of the frame. Do not render long captions inside the image. Do not generate any other in-image text.
Forbidden: no robots; no humanoid AI characters; no handshakes; no conference rooms; no stock-photo business people; no generic office scenes; no city skyline backgrounds.
Theme: Property Management Diagnostics. Source angle: Property Management Diagnostics.",100,,
arcg-2026-06-15-instagram-1,arcg,instagram,2026-06-15,12:00,"If your vendor coordination runs on text messages, your SLA compliance is a fiction.",service-companies,Want me to show you where the waste likely is?,carousel,1024x1536,If your vendor coordination runs on,operational leak map,"[Slide 1]
Slide 1 — Hook. Visualize the buyer pain in the hook: ""If your vendor coordination runs on text messages, your SLA compliance is a fiction."". Show the broken workflow / leaking pipeline / unclear dashboard the operator is staring at.
Audience: service companies.
Why this visual belongs to this exact post: it turns ""If your vendor coordination runs on text messages, your SLA compliance is a fiction."" into slide 1's If your vendor coordination runs on text messages, your S… frame for ARCG and the ""campaign intent"" action.
Style: dark navy (#0A0C12) and charcoal background, gold (#C9941A) accent, muted teal for healthy states, red for leaks.
Required concepts: operational leak, blueprint, workflow, dashboard, dispatch, reporting, compliance.
Forbidden: no robots; no humanoid AI characters; no handshakes; no conference rooms; no stock-photo business people; no generic office scenes; no city skyline backgrounds.
Image size: 1024x1536 (Instagram carousel portrait).
This slide is part of a 5-slide carousel for post arcg-2026-06-15-instagram-1.

---

[Slide 2]
Slide 2 — Problem. Show the manual workaround the team uses today (spreadsheet sprawl, group chats, sticky notes). Same product visual system as slide 1.
Audience: service companies.
Why this visual belongs to this exact post: it turns ""If your vendor coordination runs on text messages, your SLA compliance is a fiction."" into slide 2's The problem operators don't name frame for ARCG and the ""campaign intent"" action.
Style: dark navy (#0A0C12) and charcoal background, gold (#C9941A) accent, muted teal for healthy states, red for leaks.
Required concepts: operational leak, blueprint, workflow, dashboard, dispatch, reporting, compliance.
Forbidden: no robots; no humanoid AI characters; no handshakes; no conference rooms; no stock-photo business people; no generic office scenes; no city skyline backgrounds.
Image size: 1024x1536 (Instagram carousel portrait).
This slide is part of a 5-slide carousel for post arcg-2026-06-15-instagram-1.

---

[Slide 3]
Slide 3 — Hidden cost. Show the downstream consequence (missed SLA, dropped intake, audit gap). Make the cost legible — a metric, a missed handoff, a red status pill.
Audience: service companies.
Why this visual belongs to this exact post: it turns ""If your vendor coordination runs on text messages, your SLA compliance is a fiction."" into slide 3's What it actually costs frame for ARCG and the ""campaign intent"" action.
Style: dark navy (#0A0C12) and charcoal background, gold (#C9941A) accent, muted teal for healthy states, red for leaks.
Required concepts: operational leak, blueprint, workflow, dashboard, dispatch, reporting, compliance.
Forbidden: no robots; no humanoid AI characters; no handshakes; no conference rooms; no stock-photo business people; no generic office scenes; no city skyline backgrounds.
Image size: 1024x1536 (Instagram carousel portrait).
This slide is part of a 5-slide carousel for post arcg-2026-06-15-instagram-1.

---

[Slide 4]
Slide 4 — Product frame. Show ARCG's operational leak map as the layer that surfaces the missing visibility. Keep the dashboard plausible, not a sci-fi mockup.
Audience: service companies.
Why this visual belongs to this exact post: it turns ""If your vendor coordination runs on text messages, your SLA compliance is a fiction."" into slide 4's ARCG fits here frame for ARCG and the ""campaign intent"" action.
Style: dark navy (#0A0C12) and charcoal background, gold (#C9941A) accent, muted teal for healthy states, red for leaks.
Required concepts: operational leak, blueprint, workflow, dashboard, dispatch, reporting, compliance.
Forbidden: no robots; no humanoid AI characters; no handshakes; no conference rooms; no stock-photo business people; no generic office scenes; no city skyline backgrounds.
Image size: 1024x1536 (Instagram carousel portrait).
This slide is part of a 5-slide carousel for post arcg-2026-06-15-instagram-1.

---

[Slide 5]
Slide 5 — CTA. Closing card with the campaign intent (""campaign intent"") and ARCG brand mark. Quiet composition, gold accent, no stock photography.
Audience: service companies.
Why this visual belongs to this exact post: it turns ""If your vendor coordination runs on text messages, your SLA compliance is a fiction."" into slide 5's Next step frame for ARCG and the ""campaign intent"" action.
Style: dark navy (#0A0C12) and charcoal background, gold (#C9941A) accent, muted teal for healthy states, red for leaks.
Required concepts: operational leak, blueprint, workflow, dashboard, dispatch, reporting, compliance.
Forbidden: no robots; no humanoid AI characters; no handshakes; no conference rooms; no stock-photo business people; no generic office scenes; no city skyline backgrounds.
Image size: 1024x1536 (Instagram carousel portrait).
This slide is part of a 5-slide carousel for post arcg-2026-06-15-instagram-1.",85,[mediaPrompt] prompt contains generic / stock-photo visual language: stock photo,
arcg-2026-06-15-facebook-1,arcg,facebook,2026-06-15,10:00,"If your vendor coordination runs on text messages, your SLA compliance is a fiction.",service-companies,Book a free triage call — arcgsystems.com,image,1024x1024,If your vendor coordination runs on,workflow blueprint,"Generate an editorial facebook visual for ARCG (1024x1024).
Audience: service companies.
Campaign intent: campaign intent.
This image must visualize THIS specific hook: ""If your vendor coordination runs on text messages, your SLA compliance is a fiction."".
Visual metaphor: workflow blueprint.
Focal anchor (the protagonist of the frame): an ops dashboard with red leak indicators and gold healthy states side-by-side.
Composition style: before/after framing with a subtle red→green progression cue.
Scene mood: tense pre-deadline focus, red SLA timer prominent.
Why this visual belongs to this exact post: it translates ""If your vendor coordination runs on text messages, your SLA compliance is a fiction."" into a workflow blueprint for ARCG, tied to campaign intent for service companies.
Show the operational leak / workflow failure the hook describes — make the broken thing readable in one glance.
Anchor on these concepts ONLY (do not try to cram every operational concept into one frame): dashboard, dispatch, reporting.
Visual distinctness requirement: this image must NOT recreate the generic multi-panel ""blue-dashboard with red and gold widgets"" composition. Every post in this campaign needs a different camera angle, different focal subject, and different scene framing. If your default impulse is ""a wide dashboard with several widgets"", reject it and use the composition style and focal anchor above instead.
Style: dark navy (#0A0C12) and charcoal background, gold (#C9941A) accent, muted teal for healthy states, red for leaks. Editorial, high-resolution, photographic-realism for any UI screens, no stock-photo people, no logos that are not ARCG, SourceDeck, ChartNav, or Rezy.
Overlay text: place exactly ""If your vendor coordination runs on"" as a small label in the bottom-left of the frame. Do not render long captions inside the image. Do not generate any other in-image text.
Forbidden: no robots; no humanoid AI characters; no handshakes; no conference rooms; no stock-photo business people; no generic office scenes; no city skyline backgrounds.
Theme: Property Management Diagnostics. Source angle: Property Management Diagnostics.",100,,
arcg-2026-06-16-linkedin-1,arcg,linkedin,2026-06-16,09:00,"The contractor who wins the next bid is the one whose operations prove past performance, not claim it.",government-contractors,Want me to show you where the waste likely is?,image,1536x1024,The contractor who wins the next,operational leak map,"Generate an editorial linkedin visual for ARCG (1536x1024).
Audience: government contractors.
Campaign intent: campaign intent.
This image must visualize THIS specific hook: ""The contractor who wins the next bid is the one whose operations prove past performance, not claim it."".
Visual metaphor: operational leak map.
Focal anchor (the protagonist of the frame): an SLA tracker line chart crossing a threshold.
Composition style: single hand-held tablet or laptop in a real environment, screen content readable, surroundings out of focus.
Scene mood: calm post-resolution moment, healthy green status dominating.
Why this visual belongs to this exact post: it translates ""The contractor who wins the next bid is the one whose operations prove past performance, not claim it."" into a operational leak map for ARCG, tied to campaign intent for government contractors.
Show the operational leak / workflow failure the hook describes — make the broken thing readable in one glance.
Anchor on these concepts ONLY (do not try to cram every operational concept into one frame): compliance, operational leak, blueprint.
Visual distinctness requirement: this image must NOT recreate the generic multi-panel ""blue-dashboard with red and gold widgets"" composition. Every post in this campaign needs a different camera angle, different focal subject, and different scene framing. If your default impulse is ""a wide dashboard with several widgets"", reject it and use the composition style and focal anchor above instead.
Style: dark navy (#0A0C12) and charcoal background, gold (#C9941A) accent, muted teal for healthy states, red for leaks. Editorial, high-resolution, photographic-realism for any UI screens, no stock-photo people, no logos that are not ARCG, SourceDeck, ChartNav, or Rezy.
Overlay text: place exactly ""The contractor who wins the next"" as a small label in the bottom-left of the frame. Do not render long captions inside the image. Do not generate any other in-image text.
Forbidden: no robots; no humanoid AI characters; no handshakes; no conference rooms; no stock-photo business people; no generic office scenes; no city skyline backgrounds.
Theme: Government Contractor Operations. Source angle: Government Contractor Operations.",100,,
